instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.6_weakly-corr-neg_seed9.pcf,hfma,0,1079653,673
random_n1000_rho0.6_weakly-corr-neg_seed9.pcf,rac,0,2690062,673
random_n1000_rho0.6_weakly-corr_seed0.pcf,hfma,0,870838,703
random_n1000_rho0.6_weakly-corr_seed0.pcf,rac,0,2239678,703
random_n1000_rho0.6_weakly-corr_seed1.pcf,hfma,0,1065194,698
random_n1000_rho0.6_weakly-corr_seed1.pcf,rac,0,3052269,698
random_n1000_rho0.6_weakly-corr_seed2.pcf,hfma,0,710430,689
random_n1000_rho0.6_weakly-corr_seed2.pcf,rac,0,2447066,689
random_n1000_rho0.6_weakly-corr_seed3.pcf,hfma,0,1065467,698
random_n1000_rho0.6_weakly-corr_seed3.pcf,rac,0,3656598,698
random_n1000_rho0.6_weakly-corr_seed4.pcf,hfma,0,1010201,710
random_n1000_rho0.6_weakly-corr_seed4.pcf,rac,0,2358507,710
random_n1000_rho0.6_weakly-corr_seed5.pcf,hfma,0,1503381,695
random_n1000_rho0.6_weakly-corr_seed5.pcf,rac,0,6044813,695
random_n1000_rho0.6_weakly-corr_seed6.pcf,hfma,0,1423978,699
random_n1000_rho0.6_weakly-corr_seed6.pcf,rac,0,5552233,699
random_n1000_rho0.6_weakly-corr_seed7.pcf,hfma,0,2143747,710
random_n1000_rho0.6_weakly-corr_seed7.pcf,rac,0,6381605,710
random_n1000_rho0.6_weakly-corr_seed8.pcf,hfma,0,1747001,677
random_n1000_rho0.6_weakly-corr_seed8.pcf,rac,0,5786743,677
random_n1000_rho0.6_weakly-corr_seed9.pcf,hfma,0,2322427,692
random_n1000_rho0.6_weakly-corr_seed9.pcf,rac,0,7474179,692
random_n1000_rho0.9_strongly-corr-neg_seed0.pcf,hfma,0,7607283,505
random_n1000_rho0.9_strongly-corr-neg_seed0.pcf,rac,0,8558339,505
random_n1000_rho0.9_strongly-corr-neg_seed1.pcf,hfma,0,3577199,512
random_n1000_rho0.9_strongly-corr-neg_seed1.pcf,rac,0,3918891,512
random_n1000_rho0.9_strongly-corr-neg_seed2.pcf,hfma,0,3363950,515
random_n1000_rho0.9_strongly-corr-neg_seed2.pcf,rac,0,7081714,515
random_n1000_rho0.9_strongly-corr-neg_seed3.pcf,hfma,0,2755791,512
random_n1000_rho0.9_strongly-corr-neg_seed3.pcf,rac,0,4545936,512
random_n1000_rho0.9_strongly-corr-neg_seed4.pcf,hfma,0,3493201,521
random_n1000_rho0.9_strongly-corr-neg_seed4.pcf,rac,0,8283280,521
random_n1000_rho0.9_strongly-corr-neg_seed5.pcf,hfma,0,5000004,519
random_n1000_rho0.9_strongly-corr-neg_seed5.pcf,rac,0,14340529,519
random_n1000_rho0.9_strongly-corr-neg_seed6.pcf,hfma,0,6904477,512
random_n1000_rho0.9_strongly-corr-neg_seed6.pcf,rac,0,5760869,512
random_n1000_rho0.9_strongly-corr-neg_seed7.pcf,hfma,0,3761289,491
random_n1000_rho0.9_strongly-corr-neg_seed7.pcf,rac,0,5322468,491
random_n1000_rho0.9_strongly-corr-neg_seed8.pcf,hfma,0,4496794,499
random_n1000_rho0.9_strongly-corr-neg_seed8.pcf,rac,0,6384559,499
random_n1000_rho0.9_strongly-corr-neg_seed9.pcf,hfma,0,4398057,493
random_n1000_rho0.9_strongly-corr-neg_seed9.pcf,rac,0,6412825,493
random_n1000_rho0.9_strongly-corr_seed0.pcf,hfma,0,2136307,479
random_n1000_rho0.9_strongly-corr_seed0.pcf,rac,0,6526535,479
random_n1000_rho0.9_strongly-corr_seed1.pcf,hfma,0,6145445,466
random_n1000_rho0.9_strongly-corr_seed1.pcf,rac,0,13097918,466
random_n1000_rho0.9_strongly-corr_seed2.pcf,hfma,0,4517845,470
random_n1000_rho0.9_strongly-corr_seed2.pcf,rac,0,9927535,470
random_n1000_rho0.9_strongly-corr_seed3.pcf,hfma,0,5496159,461
random_n1000_rho0.9_strongly-corr_seed3.pcf,rac,0,11544684,461
random_n1000_rho0.9_strongly-corr_seed4.pcf,hfma,0,6766346,483
random_n1000_rho0.9_strongly-corr_seed4.pcf,rac,0,7562916,483
random_n1000_rho0.9_strongly-corr_seed5.pcf,hfma,0,3967879,440
random_n1000_rho0.9_strongly-corr_seed5.pcf,rac,0,4733354,440
random_n1000_rho0.9_strongly-corr_seed6.pcf,hfma,0,2649032,468
random_n1000_rho0.9_strongly-corr_seed6.pcf,rac,0,4924469,468
random_n1000_rho0.9_strongly-corr_seed7.pcf,hfma,0,7790012,457
random_n1000_rho0.9_strongly-corr_seed7.pcf,rac,0,6496433,457
random_n1000_rho0.9_strongly-corr_seed8.pcf,hfma,0,2286145,475
random_n1000_rho0.9_strongly-corr_seed8.pcf,rac,0,5911749,475
random_n1000_rho0.9_strongly-corr_seed9.pcf,hfma,0,2977094,469
random_n1000_rho0.9_strongly-corr_seed9.pcf,rac,0,5223249,469
random_n1000_rho0.9_uncorr-neg_seed0.pcf,hfma,0,3656444,545
random_n1000_rho0.9_uncorr-neg_seed0.pcf,rac,0,4911161,545
random_n1000_rho0.9_uncorr-neg_seed1.pcf,hfma,0,5352214,518
random_n1000_rho0.9_uncorr-neg_seed1.pcf,rac,0,7448163,518
random_n1000_rho0.9_uncorr-neg_seed2.pcf,hfma,0,5117464,549
random_n1000_rho0.9_uncorr-neg_seed2.pcf,rac,0,6223233,549
random_n1000_rho0.9_uncorr-neg_seed3.pcf,hfma,0,1801314,576
random_n1000_rho0.9_uncorr-neg_seed3.pcf,rac,0,4178963,576
random_n1000_rho0.9_uncorr-neg_seed4.pcf,hfma,0,2656574,549
random_n1000_rho0.9_uncorr-neg_seed4.pcf,rac,0,6309913,549
random_n1000_rho0.9_uncorr-neg_seed5.pcf,hfma,0,2697376,549
random_n1000_rho0.9_uncorr-neg_seed5.pcf,rac,0,5217580,549
random_n1000_rho0.9_uncorr-neg_seed6.pcf,hfma,0,2950239,565
random_n1000_rho0.9_uncorr-neg_seed6.pcf,rac,0,5798460,565
random_n1000_rho0.9_uncorr-neg_seed7.pcf,hfma,0,3416690,534
random_n1000_rho0.9_uncorr-neg_seed7.pcf,rac,0,6450675,534
random_n1000_rho0.9_uncorr-neg_seed8.pcf,hfma,0,4114465,530
random_n1000_rho0.9_uncorr-neg_seed8.pcf,rac,0,6227317,530
random_n1000_rho0.9_uncorr-neg_seed9.pcf,hfma,0,1809518,548
random_n1000_rho0.9_uncorr-neg_seed9.pcf,rac,0,4916146,548
random_n1000_rho0.9_uncorr_seed0.pcf,hfma,0,2176954,524
random_n1000_rho0.9_uncorr_seed0.pcf,rac,0,6184427,524
random_n1000_rho0.9_uncorr_seed1.pcf,hfma,0,2511962,535
random_n1000_rho0.9_uncorr_seed1.pcf,rac,0,5572190,535
random_n1000_rho0.9_uncorr_seed2.pcf,hfma,0,3200060,564
random_n1000_rho0.9_uncorr_seed2.pcf,rac,0,5013057,564
random_n1000_rho0.9_uncorr_seed3.pcf,hfma,0,2388235,545
random_n1000_rho0.9_uncorr_seed3.pcf,rac,0,4102763,545
random_n1000_rho0.9_uncorr_seed4.pcf,hfma,0,3051487,541
random_n1000_rho0.9_uncorr_seed4.pcf,rac,0,4130222,541
random_n1000_rho0.9_uncorr_seed5.pcf,hfma,0,3362201,543
random_n1000_rho0.9_uncorr_seed5.pcf,rac,0,4644115,543
random_n1000_rho0.9_uncorr_seed6.pcf,hfma,0,3532949,571
random_n1000_rho0.9_uncorr_seed6.pcf,rac,0,6286053,571
random_n1000_rho0.9_uncorr_seed7.pcf,hfma,0,6811800,572
random_n1000_rho0.9_uncorr_seed7.pcf,rac,0,9813320,572
random_n1000_rho0.9_uncorr_seed8.pcf,hfma,0,3893795,551
random_n1000_rho0.9_uncorr_seed8.pcf,rac,0,5957701,551
random_n1000_rho0.9_uncorr_seed9.pcf,hfma,0,3637110,542
random_n1000_rho0.9_uncorr_seed9.pcf,rac,0,8404194,542
random_n1000_rho0.9_weakly-corr-neg_seed0.pcf,hfma,0,2349001,534
