instance,algorithm,run,elapsed_ns,macroitems
star_n100_seed9.pcf,hfma,5,897945,51
star_n100_seed9.pcf,rac,5,348959,51
star_n100_seed9.pcf,hfma,6,919161,51
star_n100_seed9.pcf,rac,6,320471,51
star_n100_seed9.pcf,hfma,7,896794,51
star_n100_seed9.pcf,rac,7,318053,51
star_n100_seed9.pcf,hfma,8,923589,51
star_n100_seed9.pcf,rac,8,335700,51
star_n100_seed9.pcf,hfma,9,894268,51
star_n100_seed9.pcf,rac,9,331207,51
star_n100_seed9.pcf,hfma,10,896057,51
star_n100_seed9.pcf,rac,10,314735,51
star_n2000_seed0.pcf,hfma,0,602528603,770
star_n2000_seed0.pcf,rac,0,7804409,770
star_n2000_seed0.pcf,hfma,1,591022942,770
star_n2000_seed0.pcf,rac,1,7030748,770
star_n2000_seed0.pcf,hfma,2,585032693,770
star_n2000_seed0.pcf,rac,2,7193998,770
star_n2000_seed0.pcf,hfma,3,584366296,770
star_n2000_seed0.pcf,rac,3,7153877,770
star_n2000_seed0.pcf,hfma,4,581673217,770
star_n2000_seed0.pcf,rac,4,7163134,770
star_n2000_seed0.pcf,hfma,5,591618111,770
star_n2000_seed0.pcf,rac,5,7263582,770
star_n2000_seed0.pcf,hfma,6,606510198,770
star_n2000_seed0.pcf,rac,6,7172931,770
star_n2000_seed0.pcf,hfma,7,594246913,770
star_n2000_seed0.pcf,rac,7,7192031,770
star_n2000_seed0.pcf,hfma,8,596983531,770
star_n2000_seed0.pcf,rac,8,8958091,770
star_n2000_seed0.pcf,hfma,9,606935046,770
star_n2000_seed0.pcf,rac,9,7256505,770
star_n2000_seed0.pcf,hfma,10,586346144,770
star_n2000_seed0.pcf,rac,10,6994140,770
star_n2000_seed1.pcf,hfma,0,593186340,758
star_n2000_seed1.pcf,rac,0,8398635,758
star_n2000_seed1.pcf,hfma,1,604598478,758
star_n2000_seed1.pcf,rac,1,7155305,758
star_n2000_seed1.pcf,hfma,2,588537559,758
star_n2000_seed1.pcf,rac,2,7153124,758
star_n2000_seed1.pcf,hfma,3,651881034,758
star_n2000_seed1.pcf,rac,3,7466688,758
star_n2000_seed1.pcf,hfma,4,622688573,758
star_n2000_seed1.pcf,rac,4,7271627,758
star_n2000_seed1.pcf,hfma,5,603323493,758
star_n2000_seed1.pcf,rac,5,7023307,758
star_n2000_seed1.pcf,hfma,6,584365003,758
star_n2000_seed1.pcf,rac,6,7376526,758
star_n2000_seed1.pcf,hfma,7,586704394,758
star_n2000_seed1.pcf,rac,7,7230280,758
star_n2000_seed1.pcf,hfma,8,600331027,758
star_n2000_seed1.pcf,rac,8,7241908,758
star_n2000_seed1.pcf,hfma,9,594376230,758
star_n2000_seed1.pcf,rac,9,7311695,758
star_n2000_seed1.pcf,hfma,10,586672507,758
star_n2000_seed1.pcf,rac,10,7196634,758
star_n2000_seed2.pcf,hfma,0,598818893,766
star_n2000_seed2.pcf,rac,0,7915297,766
star_n2000_seed2.pcf,hfma,1,597091422,766
star_n2000_seed2.pcf,rac,1,7006784,766
star_n2000_seed2.pcf,hfma,2,585807564,766
star_n2000_seed2.pcf,rac,2,7099088,766
star_n2000_seed2.pcf,hfma,3,607987787,766
star_n2000_seed2.pcf,rac,3,7247622,766
star_n2000_seed2.pcf,hfma,4,589682389,766
star_n2000_seed2.pcf,rac,4,7205176,766
star_n2000_seed2.pcf,hfma,5,595507452,766
star_n2000_seed2.pcf,rac,5,7104511,766
star_n2000_seed2.pcf,hfma,6,606471978,766
star_n2000_seed2.pcf,rac,6,7194055,766
star_n2000_seed2.pcf,hfma,7,592994472,766
star_n2000_seed2.pcf,rac,7,7211150,766
star_n2000_seed2.pcf,hfma,8,592989316,766
star_n2000_seed2.pcf,rac,8,7086981,766
star_n2000_seed2.pcf,hfma,9,595904023,766
star_n2000_seed2.pcf,rac,9,7314325,766
star_n2000_seed2.pcf,hfma,10,588365688,766
star_n2000_seed2.pcf,rac,10,7130429,766
star_n2000_seed3.pcf,hfma,0,599552798,767
star_n2000_seed3.pcf,rac,0,8065246,767
star_n2000_seed3.pcf,hfma,1,620232112,767
star_n2000_seed3.pcf,rac,1,7056837,767
star_n2000_seed3.pcf,hfma,2,590921456,767
star_n2000_seed3.pcf,rac,2,7049685,767
star_n2000_seed3.pcf,hfma,3,582692439,767
star_n2000_seed3.pcf,rac,3,7126790,767
star_n2000_seed3.pcf,hfma,4,580994794,767
star_n2000_seed3.pcf,rac,4,7003659,767
star_n2000_seed3.pcf,hfma,5,594219726,767
star_n2000_seed3.pcf,rac,5,7279133,767
star_n2000_seed3.pcf,hfma,6,599370665,767
star_n2000_seed3.pcf,rac,6,7243867,767
star_n2000_seed3.pcf,hfma,7,595964344,767
star_n2000_seed3.pcf,rac,7,7063091,767
star_n2000_seed3.pcf,hfma,8,602459153,767
star_n2000_seed3.pcf,rac,8,7192459,767
star_n2000_seed3.pcf,hfma,9,592703456,767
star_n2000_seed3.pcf,rac,9,7135664,767
star_n2000_seed3.pcf,hfma,10,612296919,767
star_n2000_seed3.pcf,rac,10,7156506,767
star_n2000_seed4.pcf,hfma,0,605180325,782
star_n2000_seed4.pcf,rac,0,8033265,782
star_n2000_seed4.pcf,hfma,1,601006654,782
star_n2000_seed4.pcf,rac,1,6966239,782
star_n2000_seed4.pcf,hfma,2,590946067,782
star_n2000_seed4.pcf,rac,2,6945048,782
star_n2000_seed4.pcf,hfma,3,598832368,782
star_n2000_seed4.pcf,rac,3,7215193,782
star_n2000_seed4.pcf,hfma,4,602489613,782
star_n2000_seed4.pcf,rac,4,6967643,782
star_n2000_seed4.pcf,hfma,5,592137990,782
star_n2000_seed4.pcf,rac,5,6991875,782
star_n2000_seed4.pcf,hfma,6,598960161,782
star_n2000_seed4.pcf,rac,6,7026642,782
star_n2000_seed4.pcf,hfma,7,605151470,782
star_n2000_seed4.pcf,rac,7,7276678,782
star_n2000_seed4.pcf,hfma,8,591810050,782
star_n2000_seed4.pcf,rac,8,7115194,782
star_n2000_seed4.pcf,hfma,9,634026630,782
star_n2000_seed4.pcf,rac,9,7327859,782
star_n2000_seed4.pcf,hfma,10,644761034,782
star_n2000_seed4.pcf,rac,10,7150170,782
star_n2000_seed5.pcf,hfma,0,608784077,774
star_n2000_seed5.pcf,rac,0,8020744,774
star_n2000_seed5.pcf,hfma,1,604210326,774
star_n2000_seed5.pcf,rac,1,7071758,774
star_n2000_seed5.pcf,hfma,2,619186609,774
star_n2000_seed5.pcf,rac,2,7085955,774
star_n2000_seed5.pcf,hfma,3,588876519,774
star_n2000_seed5.pcf,rac,3,7020593,774
star_n2000_seed5.pcf,hfma,4,598723904,774
star_n2000_seed5.pcf,rac,4,7076336,774
