campaign_id,instance,algorithm,repetitions,median_elapsed_ns,iqr_elapsed_ns,median_peak_rss_kib,n_nodes,n_arcs,n_components,n_layers,n_breakpoints,correctness_status,git_commit,topology,coefficient_class,rho,seed
campaign_b,gen_n100_rho0.6_independent-positive_seed1.pcf,rac,11,213381.0,8860.5,39520.0,100,58,42,69,68,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,1
campaign_b,gen_n100_rho0.6_independent-positive_seed2.pcf,dhpac,11,35663.0,8120.5,28800.0,100,45,55,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,2
campaign_b,gen_n100_rho0.6_independent-positive_seed2.pcf,dpac,11,48634.0,8755.0,28800.0,100,45,55,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,2
campaign_b,gen_n100_rho0.6_independent-positive_seed2.pcf,hpac,11,41570.0,4695.0,39520.0,100,45,55,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,2
campaign_b,gen_n100_rho0.6_independent-positive_seed2.pcf,pac,11,58843.0,4428.5,39520.0,100,45,55,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,2
campaign_b,gen_n100_rho0.6_independent-positive_seed2.pcf,rac,11,150861.0,32712.0,39520.0,100,45,55,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,2
campaign_b,gen_n100_rho0.6_independent-positive_seed3.pcf,dhpac,11,50002.0,12958.5,28800.0,100,61,39,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,3
campaign_b,gen_n100_rho0.6_independent-positive_seed3.pcf,dpac,11,57617.0,6173.5,28800.0,100,61,39,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,3
campaign_b,gen_n100_rho0.6_independent-positive_seed3.pcf,hpac,11,58281.0,4436.0,39680.0,100,61,39,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,3
campaign_b,gen_n100_rho0.6_independent-positive_seed3.pcf,pac,11,72171.0,2855.5,39680.0,100,61,39,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,3
campaign_b,gen_n100_rho0.6_independent-positive_seed3.pcf,rac,11,226740.0,15675.0,39680.0,100,61,39,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,3
campaign_b,gen_n100_rho0.6_independent-positive_seed4.pcf,dhpac,11,55485.0,11746.5,28800.0,100,61,39,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,4
campaign_b,gen_n100_rho0.6_independent-positive_seed4.pcf,dpac,11,55647.0,8981.0,28800.0,100,61,39,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,4
campaign_b,gen_n100_rho0.6_independent-positive_seed4.pcf,hpac,11,61463.0,3907.5,39680.0,100,61,39,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,4
campaign_b,gen_n100_rho0.6_independent-positive_seed4.pcf,pac,11,68631.0,4541.5,39680.0,100,61,39,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,4
campaign_b,gen_n100_rho0.6_independent-positive_seed4.pcf,rac,11,220157.0,17512.5,39680.0,100,61,39,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,4
campaign_b,gen_n100_rho0.6_independent-positive_seed5.pcf,dhpac,11,34521.0,13660.0,28960.0,100,49,51,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,5
campaign_b,gen_n100_rho0.6_independent-positive_seed5.pcf,dpac,11,50353.0,8909.0,28960.0,100,49,51,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,5
campaign_b,gen_n100_rho0.6_independent-positive_seed5.pcf,hpac,11,43805.0,6657.0,39840.0,100,49,51,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,5
campaign_b,gen_n100_rho0.6_independent-positive_seed5.pcf,pac,11,58547.0,5965.0,39840.0,100,49,51,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,5
campaign_b,gen_n100_rho0.6_independent-positive_seed5.pcf,rac,11,169784.0,14770.0,39840.0,100,49,51,76,75,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,5
campaign_b,gen_n100_rho0.6_independent-positive_seed6.pcf,dhpac,11,44081.0,13006.5,28960.0,100,51,49,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,6
campaign_b,gen_n100_rho0.6_independent-positive_seed6.pcf,dpac,11,50269.0,7197.0,28960.0,100,51,49,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,6
campaign_b,gen_n100_rho0.6_independent-positive_seed6.pcf,hpac,11,57087.0,5120.5,39840.0,100,51,49,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,6
campaign_b,gen_n100_rho0.6_independent-positive_seed6.pcf,pac,11,63582.0,5385.0,39840.0,100,51,49,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,6
campaign_b,gen_n100_rho0.6_independent-positive_seed6.pcf,rac,11,172571.0,7529.5,39840.0,100,51,49,72,71,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,6
campaign_b,gen_n100_rho0.6_independent-positive_seed7.pcf,dhpac,11,51651.0,8956.0,28960.0,100,65,35,63,62,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,7
campaign_b,gen_n100_rho0.6_independent-positive_seed7.pcf,dpac,11,54070.0,6583.0,28960.0,100,65,35,63,62,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,7
campaign_b,gen_n100_rho0.6_independent-positive_seed7.pcf,hpac,11,59804.0,3742.5,40000.0,100,65,35,63,62,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,7
campaign_b,gen_n100_rho0.6_independent-positive_seed7.pcf,pac,11,66308.0,6522.0,40000.0,100,65,35,63,62,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,7
campaign_b,gen_n100_rho0.6_independent-positive_seed7.pcf,rac,11,238321.0,11459.5,40000.0,100,65,35,63,62,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,7
campaign_b,gen_n100_rho0.6_independent-positive_seed8.pcf,dhpac,11,51520.0,11620.5,28960.0,100,55,45,66,65,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,8
campaign_b,gen_n100_rho0.6_independent-positive_seed8.pcf,dpac,11,47672.0,6493.0,28960.0,100,55,45,66,65,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,8
campaign_b,gen_n100_rho0.6_independent-positive_seed8.pcf,hpac,11,55636.0,5002.0,40000.0,100,55,45,66,65,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,8
campaign_b,gen_n100_rho0.6_independent-positive_seed8.pcf,pac,11,64363.0,4516.0,40000.0,100,55,45,66,65,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,8
campaign_b,gen_n100_rho0.6_independent-positive_seed8.pcf,rac,11,185815.0,22597.5,40000.0,100,55,45,66,65,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,8
campaign_b,gen_n100_rho0.6_independent-positive_seed9.pcf,dhpac,11,55114.0,10548.5,29120.0,100,57,43,71,70,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,9
campaign_b,gen_n100_rho0.6_independent-positive_seed9.pcf,dpac,11,53348.0,7321.0,29120.0,100,57,43,71,70,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,9
campaign_b,gen_n100_rho0.6_independent-positive_seed9.pcf,hpac,11,60627.0,6627.5,40160.0,100,57,43,71,70,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,9
campaign_b,gen_n100_rho0.6_independent-positive_seed9.pcf,pac,11,67592.0,6142.0,40160.0,100,57,43,71,70,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,9
campaign_b,gen_n100_rho0.6_independent-positive_seed9.pcf,rac,11,206055.0,11259.5,40160.0,100,57,43,71,70,agreed,2c83e501f034,mixed-forest,independent-positive,0.6,9
campaign_b,gen_n100_rho0.6_independent-signed_seed0.pcf,dhpac,11,56846.0,7979.5,29120.0,100,69,31,66,65,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,0
campaign_b,gen_n100_rho0.6_independent-signed_seed0.pcf,dpac,11,58603.0,9200.5,29120.0,100,69,31,66,65,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,0
campaign_b,gen_n100_rho0.6_independent-signed_seed0.pcf,hpac,11,63287.0,4661.5,40160.0,100,69,31,66,65,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,0
campaign_b,gen_n100_rho0.6_independent-signed_seed0.pcf,pac,11,69131.0,6104.0,40160.0,100,69,31,66,65,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,0
campaign_b,gen_n100_rho0.6_independent-signed_seed0.pcf,rac,11,237634.0,13293.5,40160.0,100,69,31,66,65,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,0
campaign_b,gen_n100_rho0.6_independent-signed_seed1.pcf,dhpac,11,49037.0,11671.0,29120.0,100,58,42,68,67,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,1
campaign_b,gen_n100_rho0.6_independent-signed_seed1.pcf,dpac,11,51662.0,8065.5,29120.0,100,58,42,68,67,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,1
campaign_b,gen_n100_rho0.6_independent-signed_seed1.pcf,hpac,11,56584.0,5577.5,40320.0,100,58,42,68,67,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,1
campaign_b,gen_n100_rho0.6_independent-signed_seed1.pcf,pac,11,65859.0,5449.0,40320.0,100,58,42,68,67,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,1
campaign_b,gen_n100_rho0.6_independent-signed_seed1.pcf,rac,11,213610.0,13090.0,40320.0,100,58,42,68,67,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,1
campaign_b,gen_n100_rho0.6_independent-signed_seed2.pcf,dhpac,11,36782.0,9548.5,29280.0,100,45,55,77,76,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,2
campaign_b,gen_n100_rho0.6_independent-signed_seed2.pcf,dpac,11,48965.0,7895.0,29280.0,100,45,55,77,76,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,2
campaign_b,gen_n100_rho0.6_independent-signed_seed2.pcf,hpac,11,42957.0,5130.0,40320.0,100,45,55,77,76,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,2
campaign_b,gen_n100_rho0.6_independent-signed_seed2.pcf,pac,11,57982.0,5475.5,40320.0,100,45,55,77,76,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,2
campaign_b,gen_n100_rho0.6_independent-signed_seed2.pcf,rac,11,148641.0,14830.5,40320.0,100,45,55,77,76,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,2
campaign_b,gen_n100_rho0.6_independent-signed_seed3.pcf,dhpac,11,50241.0,7152.5,29280.0,100,60,40,62,61,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,3
campaign_b,gen_n100_rho0.6_independent-signed_seed3.pcf,dpac,11,52601.0,7511.5,29280.0,100,60,40,62,61,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,3
campaign_b,gen_n100_rho0.6_independent-signed_seed3.pcf,hpac,11,59117.0,4241.0,40480.0,100,60,40,62,61,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,3
campaign_b,gen_n100_rho0.6_independent-signed_seed3.pcf,pac,11,65740.0,1703.0,40480.0,100,60,40,62,61,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,3
campaign_b,gen_n100_rho0.6_independent-signed_seed3.pcf,rac,11,204553.0,20384.0,40480.0,100,60,40,62,61,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,3
campaign_b,gen_n100_rho0.6_independent-signed_seed4.pcf,dhpac,11,55429.0,14084.5,29280.0,100,61,39,73,72,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,4
campaign_b,gen_n100_rho0.6_independent-signed_seed4.pcf,dpac,11,56792.0,9020.0,29280.0,100,61,39,73,72,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,4
campaign_b,gen_n100_rho0.6_independent-signed_seed4.pcf,hpac,11,59255.0,3307.0,40480.0,100,61,39,73,72,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,4
campaign_b,gen_n100_rho0.6_independent-signed_seed4.pcf,pac,11,69368.0,5238.0,40480.0,100,61,39,73,72,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,4
campaign_b,gen_n100_rho0.6_independent-signed_seed4.pcf,rac,11,220704.0,13020.5,40480.0,100,61,39,73,72,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,4
campaign_b,gen_n100_rho0.6_independent-signed_seed5.pcf,dhpac,11,39112.0,11044.5,29440.0,100,49,51,78,77,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,5
campaign_b,gen_n100_rho0.6_independent-signed_seed5.pcf,dpac,11,46163.0,10387.5,29440.0,100,49,51,78,77,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,5
campaign_b,gen_n100_rho0.6_independent-signed_seed5.pcf,hpac,11,45765.0,4133.0,40480.0,100,49,51,78,77,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,5
campaign_b,gen_n100_rho0.6_independent-signed_seed5.pcf,pac,11,62578.0,4371.5,40480.0,100,49,51,78,77,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,5
campaign_b,gen_n100_rho0.6_independent-signed_seed5.pcf,rac,11,166357.0,17787.5,40480.0,100,49,51,78,77,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,5
campaign_b,gen_n100_rho0.6_independent-signed_seed6.pcf,dhpac,11,45103.0,11230.0,29440.0,100,51,49,74,73,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,6
campaign_b,gen_n100_rho0.6_independent-signed_seed6.pcf,dpac,11,49535.0,8775.0,29440.0,100,51,49,74,73,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,6
campaign_b,gen_n100_rho0.6_independent-signed_seed6.pcf,hpac,11,52944.0,3927.0,40640.0,100,51,49,74,73,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,6
campaign_b,gen_n100_rho0.6_independent-signed_seed6.pcf,pac,11,61110.0,4819.5,40640.0,100,51,49,74,73,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,6
campaign_b,gen_n100_rho0.6_independent-signed_seed6.pcf,rac,11,168700.0,19136.5,40640.0,100,51,49,74,73,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,6
campaign_b,gen_n100_rho0.6_independent-signed_seed7.pcf,dhpac,11,50872.0,10102.0,29440.0,100,65,35,64,63,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,7
campaign_b,gen_n100_rho0.6_independent-signed_seed7.pcf,dpac,11,56065.0,8016.5,29440.0,100,65,35,64,63,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,7
campaign_b,gen_n100_rho0.6_independent-signed_seed7.pcf,hpac,11,59214.0,4433.0,40800.0,100,65,35,64,63,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,7
campaign_b,gen_n100_rho0.6_independent-signed_seed7.pcf,pac,11,68606.0,4486.0,40800.0,100,65,35,64,63,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,7
campaign_b,gen_n100_rho0.6_independent-signed_seed7.pcf,rac,11,237710.0,11239.5,40800.0,100,65,35,64,63,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,7
campaign_b,gen_n100_rho0.6_independent-signed_seed8.pcf,dhpac,11,47294.0,7592.0,29440.0,100,55,45,69,68,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,8
campaign_b,gen_n100_rho0.6_independent-signed_seed8.pcf,dpac,11,50740.0,6164.0,29440.0,100,55,45,69,68,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,8
campaign_b,gen_n100_rho0.6_independent-signed_seed8.pcf,hpac,11,50055.0,5195.5,40800.0,100,55,45,69,68,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,8
campaign_b,gen_n100_rho0.6_independent-signed_seed8.pcf,pac,11,61877.0,4782.5,40800.0,100,55,45,69,68,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,8
campaign_b,gen_n100_rho0.6_independent-signed_seed8.pcf,rac,11,188255.0,21619.5,40800.0,100,55,45,69,68,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,8
campaign_b,gen_n100_rho0.6_independent-signed_seed9.pcf,dhpac,11,54286.0,7268.5,29600.0,100,57,43,72,71,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,9
campaign_b,gen_n100_rho0.6_independent-signed_seed9.pcf,dpac,11,52756.0,10616.0,29600.0,100,57,43,72,71,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,9
campaign_b,gen_n100_rho0.6_independent-signed_seed9.pcf,hpac,11,61611.0,3853.5,40960.0,100,57,43,72,71,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,9
campaign_b,gen_n100_rho0.6_independent-signed_seed9.pcf,pac,11,67173.0,6409.0,40960.0,100,57,43,72,71,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,9
campaign_b,gen_n100_rho0.6_independent-signed_seed9.pcf,rac,11,202996.0,6071.5,40960.0,100,57,43,72,71,agreed,2c83e501f034,mixed-forest,independent-signed,0.6,9
campaign_b,gen_n100_rho0.6_near-ties_seed0.pcf,dhpac,11,55075.0,9234.5,29600.0,100,67,33,56,55,agreed,2c83e501f034,mixed-forest,near-ties,0.6,0
campaign_b,gen_n100_rho0.6_near-ties_seed0.pcf,dpac,11,51974.0,9734.5,29600.0,100,67,33,56,55,agreed,2c83e501f034,mixed-forest,near-ties,0.6,0
campaign_b,gen_n100_rho0.6_near-ties_seed0.pcf,hpac,11,66819.0,2957.0,40960.0,100,67,33,56,55,agreed,2c83e501f034,mixed-forest,near-ties,0.6,0
campaign_b,gen_n100_rho0.6_near-ties_seed0.pcf,pac,11,67069.0,2993.0,40960.0,100,67,33,56,55,agreed,2c83e501f034,mixed-forest,near-ties,0.6,0
campaign_b,gen_n100_rho0.6_near-ties_seed0.pcf,rac,11,255929.0,18543.5,40960.0,100,67,33,56,55,agreed,2c83e501f034,mixed-forest,near-ties,0.6,0
campaign_b,gen_n100_rho0.6_near-ties_seed1.pcf,dhpac,11,48659.0,15269.0,29600.0,100,57,43,61,60,agreed,2c83e501f034,mixed-forest,near-ties,0.6,1
campaign_b,gen_n100_rho0.6_near-ties_seed1.pcf,dpac,11,46645.0,8026.0,29600.0,100,57,43,61,60,agreed,2c83e501f034,mixed-forest,near-ties,0.6,1
campaign_b,gen_n100_rho0.6_near-ties_seed1.pcf,hpac,11,58445.0,6382.5,41120.0,100,57,43,61,60,agreed,2c83e501f034,mixed-forest,near-ties,0.6,1
campaign_b,gen_n100_rho0.6_near-ties_seed1.pcf,pac,11,60242.0,6798.5,41120.0,100,57,43,61,60,agreed,2c83e501f034,mixed-forest,near-ties,0.6,1
campaign_b,gen_n100_rho0.6_near-ties_seed1.pcf,rac,11,211044.0,24104.0,41120.0,100,57,43,61,60,agreed,2c83e501f034,mixed-forest,near-ties,0.6,1
campaign_b,gen_n100_rho0.6_near-ties_seed2.pcf,dhpac,11,45212.0,11237.0,29600.0,100,62,38,64,63,agreed,2c83e501f034,mixed-forest,near-ties,0.6,2
campaign_b,gen_n100_rho0.6_near-ties_seed2.pcf,dpac,11,53480.0,11809.5,29600.0,100,62,38,64,63,agreed,2c83e501f034,mixed-forest,near-ties,0.6,2
campaign_b,gen_n100_rho0.6_near-ties_seed2.pcf,hpac,11,57538.0,2150.5,41120.0,100,62,38,64,63,agreed,2c83e501f034,mixed-forest,near-ties,0.6,2
campaign_b,gen_n100_rho0.6_near-ties_seed2.pcf,pac,11,63070.0,4117.5,41120.0,100,62,38,64,63,agreed,2c83e501f034,mixed-forest,near-ties,0.6,2
campaign_b,gen_n100_rho0.6_near-ties_seed2.pcf,rac,11,229914.0,20252.0,41120.0,100,62,38,64,63,agreed,2c83e501f034,mixed-forest,near-ties,0.6,2
campaign_b,gen_n100_rho0.6_near-ties_seed3.pcf,dhpac,11,49780.0,9040.5,29760.0,100,64,36,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,3
campaign_b,gen_n100_rho0.6_near-ties_seed3.pcf,dpac,11,53407.0,6303.0,29760.0,100,64,36,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,3
campaign_b,gen_n100_rho0.6_near-ties_seed3.pcf,hpac,11,63629.0,5559.0,41280.0,100,64,36,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,3
campaign_b,gen_n100_rho0.6_near-ties_seed3.pcf,pac,11,64936.0,4531.0,41280.0,100,64,36,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,3
campaign_b,gen_n100_rho0.6_near-ties_seed3.pcf,rac,11,240160.0,11326.5,41280.0,100,64,36,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,3
campaign_b,gen_n100_rho0.6_near-ties_seed4.pcf,dhpac,11,42475.0,8040.5,29760.0,100,53,47,63,62,agreed,2c83e501f034,mixed-forest,near-ties,0.6,4
campaign_b,gen_n100_rho0.6_near-ties_seed4.pcf,dpac,11,43183.0,7442.5,29760.0,100,53,47,63,62,agreed,2c83e501f034,mixed-forest,near-ties,0.6,4
campaign_b,gen_n100_rho0.6_near-ties_seed4.pcf,hpac,11,49818.0,5192.5,41280.0,100,53,47,63,62,agreed,2c83e501f034,mixed-forest,near-ties,0.6,4
campaign_b,gen_n100_rho0.6_near-ties_seed4.pcf,pac,11,57056.0,5454.5,41280.0,100,53,47,63,62,agreed,2c83e501f034,mixed-forest,near-ties,0.6,4
campaign_b,gen_n100_rho0.6_near-ties_seed4.pcf,rac,11,185051.0,15606.0,41280.0,100,53,47,63,62,agreed,2c83e501f034,mixed-forest,near-ties,0.6,4
campaign_b,gen_n100_rho0.6_near-ties_seed5.pcf,dhpac,11,42852.0,6029.5,29760.0,100,54,46,57,56,agreed,2c83e501f034,mixed-forest,near-ties,0.6,5
campaign_b,gen_n100_rho0.6_near-ties_seed5.pcf,dpac,11,45873.0,6693.5,29760.0,100,54,46,57,56,agreed,2c83e501f034,mixed-forest,near-ties,0.6,5
campaign_b,gen_n100_rho0.6_near-ties_seed5.pcf,hpac,11,48298.0,3873.5,41440.0,100,54,46,57,56,agreed,2c83e501f034,mixed-forest,near-ties,0.6,5
campaign_b,gen_n100_rho0.6_near-ties_seed5.pcf,pac,11,58271.0,3044.5,41440.0,100,54,46,57,56,agreed,2c83e501f034,mixed-forest,near-ties,0.6,5
campaign_b,gen_n100_rho0.6_near-ties_seed5.pcf,rac,11,166469.0,19015.5,41440.0,100,54,46,57,56,agreed,2c83e501f034,mixed-forest,near-ties,0.6,5
campaign_b,gen_n100_rho0.6_near-ties_seed6.pcf,dhpac,11,42713.0,13720.5,29920.0,100,61,39,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,6
campaign_b,gen_n100_rho0.6_near-ties_seed6.pcf,dpac,11,47357.0,7239.0,29920.0,100,61,39,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,6
campaign_b,gen_n100_rho0.6_near-ties_seed6.pcf,hpac,11,54311.0,2994.0,41440.0,100,61,39,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,6
campaign_b,gen_n100_rho0.6_near-ties_seed6.pcf,pac,11,61020.0,3168.5,41440.0,100,61,39,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,6
campaign_b,gen_n100_rho0.6_near-ties_seed6.pcf,rac,11,205947.0,13797.0,41440.0,100,61,39,58,57,agreed,2c83e501f034,mixed-forest,near-ties,0.6,6
campaign_b,gen_n100_rho0.6_near-ties_seed7.pcf,dhpac,11,38278.0,11069.0,29920.0,100,57,43,62,61,agreed,2c83e501f034,mixed-forest,near-ties,0.6,7
campaign_b,gen_n100_rho0.6_near-ties_seed7.pcf,dpac,11,49422.0,13393.5,29920.0,100,57,43,62,61,agreed,2c83e501f034,mixed-forest,near-ties,0.6,7
campaign_b,gen_n100_rho0.6_near-ties_seed7.pcf,hpac,11,48602.0,4744.0,41440.0,100,57,43,62,61,agreed,2c83e501f034,mixed-forest,near-ties,0.6,7
campaign_b,gen_n100_rho0.6_near-ties_seed7.pcf,pac,11,60117.0,4056.5,41440.0,100,57,43,62,61,agreed,2c83e501f034,mixed-forest,near-ties,0.6,7
campaign_b,gen_n100_rho0.6_near-ties_seed7.pcf,rac,11,179487.0,17631.0,41440.0,100,57,43,62,61,agreed,2c83e501f034,mixed-forest,near-ties,0.6,7
campaign_b,gen_n100_rho0.6_near-ties_seed8.pcf,dhpac,11,35444.0,13048.0,29920.0,100,58,42,55,54,agreed,2c83e501f034,mixed-forest,near-ties,0.6,8
campaign_b,gen_n100_rho0.6_near-ties_seed8.pcf,dpac,11,45220.0,6558.5,29920.0,100,58,42,55,54,agreed,2c83e501f034,mixed-forest,near-ties,0.6,8
campaign_b,gen_n100_rho0.6_near-ties_seed8.pcf,hpac,11,51106.0,3995.5,41600.0,100,58,42,55,54,agreed,2c83e501f034,mixed-forest,near-ties,0.6,8
campaign_b,gen_n100_rho0.6_near-ties_seed8.pcf,pac,11,59418.0,5563.5,41600.0,100,58,42,55,54,agreed,2c83e501f034,mixed-forest,near-ties,0.6,8
campaign_b,gen_n100_rho0.6_near-ties_seed8.pcf,rac,11,199319.0,11589.0,41600.0,100,58,42,55,54,agreed,2c83e501f034,mixed-forest,near-ties,0.6,8
campaign_b,gen_n100_rho0.6_near-ties_seed9.pcf,dhpac,11,43125.0,10217.0,30080.0,100,60,40,60,59,agreed,2c83e501f034,mixed-forest,near-ties,0.6,9
campaign_b,gen_n100_rho0.6_near-ties_seed9.pcf,dpac,11,47033.0,8586.0,30080.0,100,60,40,60,59,agreed,2c83e501f034,mixed-forest,near-ties,0.6,9
campaign_b,gen_n100_rho0.6_near-ties_seed9.pcf,hpac,11,53572.0,4594.5,41760.0,100,60,40,60,59,agreed,2c83e501f034,mixed-forest,near-ties,0.6,9
campaign_b,gen_n100_rho0.6_near-ties_seed9.pcf,pac,11,61546.0,2077.5,41760.0,100,60,40,60,59,agreed,2c83e501f034,mixed-forest,near-ties,0.6,9
campaign_b,gen_n100_rho0.6_near-ties_seed9.pcf,rac,11,200947.0,16038.0,41760.0,100,60,40,60,59,agreed,2c83e501f034,mixed-forest,near-ties,0.6,9
campaign_b,gen_n100_rho0.9_anti-correlated_seed0.pcf,dhpac,11,84579.0,9423.0,30080.0,100,90,10,61,60,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,0
campaign_b,gen_n100_rho0.9_anti-correlated_seed0.pcf,dpac,11,70784.0,3990.0,30080.0,100,90,10,61,60,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,0
campaign_b,gen_n100_rho0.9_anti-correlated_seed0.pcf,hpac,11,88961.0,8212.0,41760.0,100,90,10,61,60,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,0
campaign_b,gen_n100_rho0.9_anti-correlated_seed0.pcf,pac,11,84101.0,5009.0,41760.0,100,90,10,61,60,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,0
campaign_b,gen_n100_rho0.9_anti-correlated_seed0.pcf,rac,11,359091.0,25722.0,41760.0,100,90,10,61,60,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,0
campaign_b,gen_n100_rho0.9_anti-correlated_seed1.pcf,dhpac,11,98786.0,6890.0,30080.0,100,92,8,57,56,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,1
campaign_b,gen_n100_rho0.9_anti-correlated_seed1.pcf,dpac,11,69540.0,8308.0,30080.0,100,92,8,57,56,agreed,2c83e501f034,mixed-forest,anti-correlated,0.9,1
